"PCD 32546 - ESTAÇÃO: Irece/BA, Latitude: -11.287, Longitude: -41.890, Altitude: 722",DataHora (GMT),Bateria (Volts                                             ),CorrPSol (Logico                                            ),DirVelVentoMax (oNV                                               ),DirVento (oNV                                               ),Pluvio (mm                                                ),RadSolAcum (MJ/m2                                             ),TempAr (oC                                                ),TempMax (oC                                                ),TempMin (oC                                                ),UmidInt (%                                                 ),UmidRel (%                                                 ),VelVento10m (m/s                                               ),VelVentoMax (m/s                                               )
1999-12-16 06:00:00,,0,20,110,3,0,21.5,33,19.5,10,94,2.7,6.5
1999-12-16 03:00:00,,,,180,2,20.5,22,,,,96,2.7,0
1999-12-16 00:00:00,11.1,0,280,210,0,20.5,25.5,33,19.5,10,71,1.1,7
1999-12-15 21:00:00,11.2,0,330,290,0,20.5,27,33,19.5,10,62,3.9,10.2
1999-12-15 18:00:00,,,,320,0,19.25,32,,,,45,4.9,0
1999-12-15 15:00:00,11.3,1,330,300,0,10.25,31.5,33,19.5,10,42,2.9,7.5
1999-12-15 12:00:00,11.2,1,80,70,0,3.5,28,33,19.5,10,56,2.2,5.4
1999-12-15 09:00:00,,1,90,130,0,0,20.5,33,19,10,83,0.5,3.1
1999-12-15 06:00:00,11,0,80,70,0,0,22,33,19,10,77,1.9,3.7
1999-12-15 03:00:00,,,,120,0,23.5,24.5,,,,63,1.2,0
1999-12-15 00:00:00,,,,220,0,23.5,29.5,,,,45,1.1,0
1999-12-14 21:00:00,11.1,0,30,220,0,23.5,29.5,33,19,10,45,1.1,6.4
1999-12-14 18:00:00,,,,0,0,22.25,32.5,,,,38,3.5,0
1999-12-14 15:00:00,11.3,1,40,10,0,12.25,30,33,19,10,47,1.9,7.9
1999-12-14 12:00:00,11.2,1,50,60,0,4.75,26.5,33,19,10,58,4.4,7
1999-12-14 09:00:00,11.1,1,110,110,0,0,21,33,20,10,79,2.7,4.8
1999-12-14 06:00:00,11.2,0,90,150,0,0,20,33,20,10,82,1.6,3.9
1999-12-14 03:00:00,,,,60,0,22.25,21,,,,76,1.2,0
1999-12-14 00:00:00,,,,150,0,22.25,24,,,,66,1.8,0
1999-12-13 21:00:00,11.3,0,20,180,0,22.25,28,34.5,20,10,55,2.6,6.8
1999-12-13 18:00:00,11.5,1,20,90,0,19,32.5,34.5,20,10,37,2.3,7
1999-12-13 15:00:00,,,,350,0,12,30,,,,50,2.7,0
1999-12-13 12:00:00,,,,90,0,5,26.5,,,,58,3.1,0
1999-12-13 09:00:00,11.1,1,110,120,0,0,20.5,34.5,15.5,10,81,3.3,5.9
1999-12-13 06:00:00,11.1,0,110,140,0,0,20.5,34.5,15.5,10,82,2.6,6.2
1999-12-13 03:00:00,11.2,0,90,110,0,25.25,23,34.5,15.5,10,63,3.8,6.2
1999-12-13 00:00:00,11.3,0,110,110,0,25.25,24.5,34.5,15.5,10,48,2.3,7.2
1999-12-12 21:00:00,11.3,0,130,120,0,25.25,30.5,32.5,15.5,10,35,3,5.7
1999-12-12 18:00:00,,,,90,0,21.5,34,,,,25,1.7,0
1999-12-12 15:00:00,,,,60,0,12.25,31.5,,,,33,3.2,0
1999-12-12 12:00:00,,,,90,0,4.25,25,,,,57,3.9,0
1999-12-12 09:00:00,11.1,1,150,150,0,0,18,32.5,16.5,10,91,2.2,3
1999-12-12 06:00:00,11.1,0,110,50,0,0,17.5,32.5,16.5,5,88,2.2,4
1999-12-12 03:00:00,11.2,0,100,120,0,25.25,20,32.5,16.5,10,74,2,5.3
1999-12-12 00:00:00,,,,80,0,25.25,23.5,,,,57,2.1,0
1999-12-11 21:00:00,11.4,0,70,80,0,25.25,28,31.5,16.5,10,41,3.2,6.7
1999-12-11 18:00:00,11.5,1,90,70,0,22.25,32,31.5,16.5,10,36,2.7,9.6
1999-12-11 15:00:00,,,,110,0,13,29.5,,,,44,3.3,0
1999-12-11 12:00:00,11.3,1,90,20,0,0,18,31.5,16.5,10,87,1,8.1
1999-12-11 09:00:00,11.2,1,110,100,0,0,18.5,31.5,18.5,10,86,2.2,4.4
1999-12-11 06:00:00,11.2,0,80,110,0,24,19.5,31.5,18.5,10,76,2.2,4.7
1999-12-11 03:00:00,11.3,0,140,40,0,24,20.5,31.5,18.5,10,70,1.6,3.1
1999-12-11 00:00:00,11.2,0,80,40,0,24,20.5,31.5,18.5,10,70,1.6,4.6
1999-12-10 21:00:00,11.4,0,90,70,0,24,27.5,32,18.5,10,46,3,10
1999-12-10 18:00:00,11.6,1,110,110,0,21,31,32,18.5,10,43,3.8,7.8
1999-12-10 15:00:00,,,,130,0,13.25,29,,,,47,2.7,0
1999-12-10 12:00:00,,,,110,0,4.75,25,,,,62,4.3,0
1999-12-10 09:00:00,,,,120,0,0,19.5,,,,80,3.5,0
1999-12-10 06:00:00,11.2,0,80,80,0,0,21,32,17.5,10,79,3,8.9
1999-12-10 03:00:00,11.3,0,80,80,0,26.75,21,32,17.5,10,80,4.7,12.2
1999-12-10 00:00:00,11.3,0,90,90,0,26.75,24,32,17.5,10,63,7,9.7
1999-12-09 21:00:00,11.4,0,80,100,0,26.75,28,30.5,17.5,10,41,2.9,10.3
1999-12-09 18:00:00,,,,70,0,24,32,,,,36,3.4,0
1999-12-09 15:00:00,,,,80,0,14,29.5,,,,45,4.4,0
1999-12-09 12:00:00,,,,70,0,5,25.5,,,,59,6.3,0
1999-12-09 09:00:00,11.3,1,150,120,0,0,18.5,30.5,18.5,10,83,3,5.5
1999-12-09 06:00:00,11.3,0,110,110,0,0,19,30.5,18.5,10,81,2.8,8.4
1999-12-09 03:00:00,11.3,0,90,100,0,27.5,21,30.5,18.5,10,75,5.7,9.7
1999-12-09 00:00:00,,,,110,0,27.5,23,,,,61,3.8,0
1999-12-08 21:00:00,11.5,0,90,90,0,27.5,26.5,31.5,18.5,10,44,4,12.1
1999-12-08 18:00:00,,,,90,0,24,30,,,,38,4.9,0
1999-12-08 15:00:00,11.4,1,90,90,0,14.25,28.5,31.5,18.5,10,43,7.4,12.3
1999-12-08 12:00:00,11.4,1,100,100,0,5.25,24.5,31.5,18.5,10,62,6.6,12.4
1999-12-08 09:00:00,11.3,1,110,110,0,0,19.5,31.5,19.5,10,81,5.5,9.3
1999-12-08 06:00:00,11.3,0,100,80,0,0,19.5,31.5,19.5,10,85,2.6,7.8
1999-12-08 03:00:00,11.4,0,90,100,0,24.75,21.5,31.5,19.5,10,74,5,8.6
1999-12-08 00:00:00,,,,60,0,24.75,19.5,,,,72,2.2,0
1999-12-07 21:00:00,,,,80,0,24.75,27,,,,45,4.3,0
1999-12-07 18:00:00,,,,70,0,22.5,29.5,,,,41,4.3,0
1999-12-07 15:00:00,11.5,1,100,100,0,14,28.5,30,19.5,10,49,4.7,10.4
1999-12-07 12:00:00,,,,100,0,5.25,24.5,,,,65,5.1,0
1999-12-07 09:00:00,11.4,1,140,130,0,0,20.5,30,20,10,86,3.1,5.1
1999-12-07 06:00:00,11.4,0,130,130,0,0,20,30,20,10,90,2.3,6.4
1999-12-07 03:00:00,11.3,0,100,130,0,19,21,30,20,10,77,3.5,6.6
1999-12-07 00:00:00,11.5,0,90,90,0,19,22.5,30,20,10,72,3.2,8.5
1999-12-06 21:00:00,11.5,0,80,90,0,19,25.5,29.5,20,10,62,4.3,10.3
1999-12-06 18:00:00,,,,80,0,16.75,28.5,,,,50,3.8,0
1999-12-06 15:00:00,11.6,1,100,80,0,9,26,29.5,20,10,61,4.8,8.8
1999-12-06 12:00:00,,,,80,0,2.5,23.5,,,,71,4.2,0
1999-12-06 09:00:00,11.3,1,100,100,0,0,20.5,29.5,20,10,86,1.9,5
1999-12-06 06:00:00,11.4,0,90,120,0,0,21.5,29.5,20,10,87,2.5,4.8
1999-12-06 03:00:00,11.4,0,110,120,0,14.75,22,29.5,20,10,83,2.4,6.3
1999-12-06 00:00:00,11.4,0,70,80,0,14.75,23.5,29.5,20,10,70,2.5,3.7
1999-12-05 21:00:00,,,,50,0,14.75,25.5,,,,62,1.2,0
1999-12-05 18:00:00,,,,40,0,13.25,29,,,,49,2.9,0
1999-12-05 15:00:00,,,,50,0,5.25,26,,,,63,4.1,0
1999-12-05 09:00:00,11.3,1,90,130,0,0,20.5,28.5,18,10,85,2,6.7
1999-12-05 06:00:00,11.4,0,80,100,0,0,20,28.5,18,10,87,3.1,6.2
1999-12-05 03:00:00,11.4,0,100,90,0,16.25,21.5,28.5,18,10,74,3.4,6.8
1999-12-05 00:00:00,11.4,0,100,70,0,16.25,22.5,28.5,18,10,74,1.8,4.6
1999-12-04 21:00:00,11.5,0,90,100,0,16.25,25,30.5,18,10,60,3.1,5.7
1999-12-04 18:00:00,,,,100,0,15.25,27,,,,55,2.2,0
1999-12-04 15:00:00,11.7,1,100,60,0,12,27,30.5,18,10,52,4.6,9.8
1999-12-04 12:00:00,,,,70,0,4,23.5,,,,65,3.8,0
1999-12-04 09:00:00,11.4,1,130,110,0,0.25,20,30.5,19.5,10,87,1.1,3
1999-12-04 06:00:00,11.4,0,90,120,0,0,19.5,30.5,19.5,10,91,2,4.7
1999-12-04 03:00:00,11.5,0,80,90,0,24.25,21.5,30.5,19.5,10,79,3.2,8.2
1999-12-04 00:00:00,11.5,0,90,80,0,24.25,23.5,30.5,19.5,10,67,4.6,8.6
1999-12-03 21:00:00,11.5,0,100,50,0,24.25,26,27.5,19.5,10,51,2.1,7.2
1999-12-03 18:00:00,,,,80,0,21.75,30,,,,37,3.6,0
1999-12-03 15:00:00,11.6,1,90,80,0,12.5,28,27.5,19.5,10,46,4.7,10.7
1999-12-03 12:00:00,11.5,1,100,100,0,4.25,24.5,27.5,19.5,10,61,5,10.3
1999-12-03 09:00:00,11.4,1,110,110,0,0.25,20,27.5,20.5,10,83,5.5,6.7
1999-12-03 06:00:00,,,,120,0,0,20,,,,81,3,0
1999-12-03 03:00:00,11.4,0,120,120,0,17,21.5,27.5,20.5,10,81,4.5,9.5
1999-12-03 00:00:00,11.5,0,100,130,0,17,22.5,27.5,20.5,10,77,3.1,5.7
1999-12-02 21:00:00,11.5,0,90,110,0,17,24,27.5,20.5,10,62,3.4,9.6
1999-12-02 18:00:00,,,,80,0,15,26.5,,,,50,5.4,0
1999-12-02 15:00:00,11.7,1,90,90,0,8.75,26.5,27.5,20.5,10,54,5.6,11.1
1999-12-02 12:00:00,11.6,1,100,100,0,2.5,23.5,27.5,20.5,10,73,6.4,9.8
1999-12-02 09:00:00,11.3,1,100,110,0,0,20.5,27.5,21,10,86,3.9,7.5
1999-12-02 06:00:00,11.4,0,90,110,0,0,21,27.5,21,10,89,3.1,7.3
1999-12-02 03:00:00,11.4,0,120,120,0,14.75,21.5,27.5,21,10,84,3.4,6.6
1999-12-02 00:00:00,11.4,0,120,130,0,14.75,22,27.5,21,10,81,2.9,6.1
1999-12-01 21:00:00,,,,140,0,14.75,24,,,,74,3,0
1999-12-01 18:00:00,,,,140,0,12.25,26,,,,65,2.4,0
1999-12-01 15:00:00,11.6,1,80,80,0,8,25,27,21,10,67,2.8,7.2
1999-12-01 12:00:00,11.5,1,100,80,0,3,23,27,21,10,72,4.1,7.2
1999-12-01 09:00:00,11.3,1,140,110,0,0,21,27,20,10,93,2.4,4.8
1999-12-01 06:00:00,11.3,0,150,130,0,0,21,27,20,10,93,2.7,4.8
1999-12-01 03:00:00,11.4,0,120,130,0,15.5,21.5,27,20,10,91,3,4.7
1999-12-01 00:00:00,,,,100,0,15.5,22,,,,89,2.9,0
1999-11-30 21:00:00,,,,110,248,15.5,23,,,,87,1.6,0
1999-11-30 18:00:00,11.6,1,80,120,248,14,25,26.5,20,10,74,4,9.7
1999-11-30 15:00:00,,,,150,248,7.25,26,,,,72,2.2,0
1999-11-30 12:00:00,11.3,1,100,110,248,1,21,26.5,20,10,91,3.6,5.7
1999-11-30 09:00:00,11.3,1,100,90,247,0,21,26.5,20.5,10,95,2,4.6
1999-11-30 06:00:00,11.3,0,320,80,247,0,20,26.5,20.5,10,97,1,4.3
1999-11-30 03:00:00,11.3,0,70,340,247,10,20.5,26.5,20.5,10,97,2.6,2.3
1999-11-30 00:00:00,,,,100,247,10,21.5,,,,97,1.2,0
1999-11-29 21:00:00,,,,200,247,10,22,,,,94,0.8,0
1999-11-29 18:00:00,11.5,1,280,310,246,9.75,23.5,29,20.5,10,88,1.6,8.3
1999-11-29 15:00:00,11.6,1,190,80,242,6,24.5,29,20.5,10,77,2.6,12
1999-11-29 12:00:00,11.5,1,80,80,227,3.25,24.5,29,20.5,10,82,3.2,4.6
1999-11-29 09:00:00,,,,80,227,0,21,,,,97,0.9,0
1999-11-29 06:00:00,11.4,0,220,50,227,0,20.5,29,19.5,10,97,0.8,4.4
1999-11-29 03:00:00,11.4,0,220,210,227,17.25,22.5,29,19.5,10,89,2.6,6.9
1999-11-29 00:00:00,,,,50,227,17.25,23.5,,,,79,1,0
1999-11-28 21:00:00,,,,230,227,17.25,25.5,,,,75,0.8,0
1999-11-28 18:00:00,11.7,1,320,340,227,14.75,29,30,19.5,10,62,4.3,6.9
1999-11-28 15:00:00,11.6,1,30,0,227,6.75,26.5,30,19.5,10,68,2.8,7.1
1999-11-28 12:00:00,11.5,1,60,50,227,1.5,23,30,19.5,10,87,3.8,5.8
1999-11-28 09:00:00,11.4,0,300,70,227,0,20.5,30,20.5,10,97,1.3,5
1999-11-28 06:00:00,11.4,0,270,70,217,0,21,30,20.5,10,97,1.1,2.7
1999-11-28 03:00:00,11.5,0,90,30,217,18,21,30,20.5,10,97,0.5,3.7
1999-11-28 00:00:00,,,,230,217,18,22,,,,91,0.6,0
1999-11-27 21:00:00,11.5,0,310,300,217,18,22,30.5,20.5,10,86,2.3,17.6
1999-11-27 18:00:00,,,,270,194,17,23.5,,,,80,5.2,0
1999-11-27 15:00:00,11.7,1,330,50,191,10,28.5,30.5,20.5,10,54,2.5,6.8
1999-11-27 12:00:00,11.6,1,60,100,191,2.75,24.5,30.5,20.5,10,68,2.3,5.2
1999-11-27 09:00:00,11.4,1,150,140,191,0,21.5,30.5,18,10,87,1.5,2.3
1999-11-27 06:00:00,11.4,0,100,100,191,0,21,30.5,18,10,92,0.7,3.2
1999-11-27 03:00:00,11.4,0,80,130,191,17.5,22.5,30.5,18,10,91,1.4,1.6
1999-11-27 00:00:00,11.4,0,30,130,191,17.5,22.5,30.5,18,10,93,0.9,2.4
1999-11-26 21:00:00,11.5,0,330,60,191,17.5,23,28.5,18,10,92,1.9,7.6
1999-11-26 18:00:00,,,,80,191,16.75,24.5,,,,74,3.8,0
1999-11-26 15:00:00,11.7,1,90,140,191,2,23,28.5,18,10,78,2.4,5
1999-11-26 12:00:00,11.6,1,100,140,191,2,23,28.5,18,10,78,2.4,4.9
1999-11-26 09:00:00,11.4,1,80,50,191,0,19,28.5,19,10,97,1.1,2.4
1999-11-26 06:00:00,11.4,0,30,0,191,0,18.5,28.5,19,10,97,0.6,2.5
1999-11-26 03:00:00,11.5,0,50,110,191,14.75,20,28.5,19,10,96,0.7,2.6
1999-11-26 00:00:00,11.5,0,100,80,191,14.75,25,28.5,19,10,68,2.4,4.5
1999-11-25 21:00:00,11.6,0,350,80,191,14.75,25,31,19,10,68,2.4,5.6
1999-11-25 18:00:00,11.8,1,330,330,191,13.5,28,31,19,10,56,1.5,6.5
1999-11-25 15:00:00,11.7,1,60,70,191,6.25,25.5,31,19,10,67,2.6,7.5
1999-11-25 12:00:00,11.3,1,220,30,191,1.25,21,31,19,10,80,1,3.5
1999-11-25 09:00:00,11.4,1,310,240,191,0,19,31,17.5,10,93,1.5,7.7
1999-11-25 06:00:00,11.4,0,80,120,191,0,21.5,31,17.5,10,83,2.2,3.3
1999-11-25 03:00:00,11.5,0,150,180,191,23.5,21.5,31,17.5,10,84,0.3,5.9
1999-11-25 00:00:00,,,,130,191,23.5,23.5,,,,71,3.1,0
1999-11-24 21:00:00,11.6,0,40,110,191,23.5,27,29,17.5,10,60,4.1,6.7
1999-11-24 18:00:00,,,,40,191,22,31,,,,44,3.3,0
1999-11-24 15:00:00,11.7,1,50,30,191,12.5,28.5,29,17.5,10,56,3.1,6.6
1999-11-24 12:00:00,11.6,1,80,50,191,3.75,24.5,29,17.5,10,73,2.7,5.5
1999-11-24 09:00:00,11.4,1,90,80,191,0,18.5,29,19.5,10,97,1,2.2
1999-11-24 06:00:00,11.5,0,150,40,191,0,18,29,19.5,10,97,1.5,5.1
1999-11-24 03:00:00,11.5,0,140,140,191,15.75,20.5,29,19.5,10,88,2.7,6
1999-11-24 00:00:00,,,,100,191,15.75,22.5,,,,75,3.3,0
1999-11-23 21:00:00,,,,120,191,15.75,26,,,,63,3.5,0
1999-11-23 18:00:00,,,,70,191,14,28.5,,,,55,0.5,0
1999-11-23 15:00:00,11.7,1,30,70,191,9.75,28,29.5,19.5,10,62,2.2,6.2
1999-11-23 12:00:00,,,,70,191,2.75,24,,,,76,2,0
1999-11-23 09:00:00,11.4,1,80,100,191,0,20,29.5,20,10,95,1.2,2.6
1999-11-23 06:00:00,11.5,0,100,100,191,0,20.5,29.5,20,10,93,1.3,3.3
1999-11-23 03:00:00,11.5,0,80,110,191,19,22.5,29.5,20,10,85,1.8,4.7
1999-11-23 00:00:00,,,,90,191,19,24.5,,,,75,3,0
1999-11-22 21:00:00,11.6,0,0,40,191,19,26,25.5,20,10,74,1.1,6.1
1999-11-22 18:00:00,11.7,1,20,30,191,17.5,28.5,25.5,20,10,55,2.4,6.9
1999-11-22 15:00:00,11.7,1,30,30,191,11.25,27.5,25.5,20,10,67,3.6,7.9
1999-11-22 12:00:00,11.6,1,80,40,191,4,24.5,25.5,20,10,75,4.9,7.9
1999-11-22 09:00:00,11.5,1,100,90,191,0,20.5,25.5,18,10,91,2.3,3.4
1999-11-22 06:00:00,,,,120,191,0,20.5,,,,93,1.1,0
1999-11-22 03:00:00,11.5,0,90,70,191,12.5,21.5,25.5,18,10,88,1.8,3.8
1999-11-22 00:00:00,11.5,0,30,70,191,12.5,21.5,25.5,18,10,88,1.8,5.6
1999-11-21 21:00:00,11.6,0,20,50,191,12.5,24,24,18,10,78,2.1,4.1
1999-11-21 18:00:00,11.8,1,30,40,191,11.25,25.5,24,18,10,66,2.4,5.5
1999-11-21 15:00:00,11.6,1,80,70,191,6.75,24,24,18,10,75,3.3,7.4
1999-11-21 12:00:00,11.7,1,90,60,191,2.25,22.5,24,18,10,83,3.9,7
1999-11-21 09:00:00,11.4,1,100,100,191,0,18.5,24,18.5,10,97,2.2,2.8
1999-11-21 06:00:00,11.4,0,70,170,191,0,18.5,24,18.5,10,97,0.7,3.1
1999-11-21 03:00:00,,,,340,191,6,18.5,,,,97,0.8,0
1999-11-21 00:00:00,,,,260,189,6,18.5,,,,97,1.8,0
1999-11-20 21:00:00,11.5,0,100,60,180,6,20,24.5,19.5,10,97,1.5,8.3
1999-11-20 18:00:00,11.7,1,110,120,174,5.25,24,24.5,19.5,10,75,4.5,6.9
1999-11-20 15:00:00,11.5,1,110,140,174,2.5,21.5,24.5,19.5,10,91,0.7,6.1
1999-11-20 12:00:00,11.6,1,110,100,174,1,21,24.5,19.5,10,85,3.8,6.6
1999-11-20 09:00:00,11.5,1,110,110,174,0,20,24.5,19,10,88,3.3,6.3
1999-11-20 06:00:00,11.5,0,100,120,174,0,20,24.5,19,10,91,3,5.6
1999-11-20 03:00:00,,,,140,174,10,20,,,,92,3.1,0
1999-11-20 00:00:00,,,,120,174,10,20,,,,91,2,0
1999-11-19 21:00:00,11.6,0,100,130,174,10,20.5,25.5,19,10,91,4.1,8.9
1999-11-19 18:00:00,11.7,1,150,140,173,9.25,23.5,25.5,19,10,80,4.3,8
1999-11-19 15:00:00,,,,120,173,5.25,24,,,,77,3.8,0
1999-11-19 12:00:00,11.7,1,120,110,173,1.5,21,25.5,19,10,86,3.1,5.5
1999-11-19 09:00:00,11.5,0,100,130,172,0,19,25.5,19,10,97,2.4,4.4
1999-11-19 06:00:00,,,,130,167,0,19,,,,95,2.5,0
1999-11-19 03:00:00,,,,100,167,9.75,20.5,,,,90,3.2,0
1999-11-19 00:00:00,,,,130,166,9.75,21.5,,,,89,3,0
1999-11-18 21:00:00,11.7,0,160,140,166,9.75,21.5,25.5,19,10,94,1.6,4.2
1999-11-18 18:00:00,,,,160,166,9.25,20,,,,97,2,0
1999-11-18 15:00:00,,,,100,142,7.5,25,,,,71,3.2,0
1999-11-18 12:00:00,11.7,1,90,90,142,2.5,22,25.5,19,10,79,4.4,6.9
1999-11-18 09:00:00,11.6,1,90,110,142,0,19,25.5,19,10,91,3.4,6.5
1999-11-18 06:00:00,11.6,0,110,120,142,0,19,25.5,19,10,95,2.6,4.5
1999-11-18 03:00:00,,,,120,141,16,20,,,,88,2,0
1999-11-18 00:00:00,11.7,0,90,130,141,16,21,25.5,19,10,84,2.7,7.4
1999-11-17 21:00:00,11.7,0,100,110,141,16,22.5,24,19,10,77,3.9,9.8
1999-11-17 18:00:00,,,,120,141,13.5,24,,,,76,5.8,0
1999-11-17 15:00:00,11.8,1,110,140,128,9.5,25,24,19,10,75,3.9,8.5
1999-11-17 12:00:00,11.8,1,90,80,128,3.5,23.5,24,19,10,78,5.5,9.5
1999-11-17 09:00:00,11.5,1,100,110,128,0,19.5,23.5,19,10,95,2.9,4.2
1999-11-17 06:00:00,11.5,0,90,90,128,0,20,23.5,19,10,95,2.1,4.1
1999-11-17 03:00:00,11.6,0,140,90,128,5.5,20,23.5,19,10,96,1.5,3.2
1999-11-17 00:00:00,11.6,0,120,140,128,5.5,20.5,23.5,19,10,95,1.1,6.4
1999-11-16 21:00:00,11.6,0,120,120,127,5.5,22,34,19,10,90,3.8,4.7
1999-11-16 18:00:00,11.8,1,320,120,127,4.75,22.5,34,19,10,93,2.5,5.6
1999-11-16 15:00:00,11.7,1,90,340,106,3.25,21.5,34,19,10,96,3.5,7.1
1999-11-16 12:00:00,11.8,1,130,110,106,1,21,34,19,10,97,3.1,7.3
1999-11-16 09:00:00,11.4,1,0,160,95,0,19,34,19,25,97,2.7,8.4
1999-11-16 06:00:00,,,,140,4,0,22.5,,,,90,2.5,0
1999-11-16 03:00:00,11.7,0,150,220,4,17.75,22.5,34,19,10,88,1,3.8
1999-11-16 00:00:00,,,,240,,3.5,22.5,,,,89,2,0
1999-11-15 21:00:00,,,,110,3,17.75,23,,,,86,2.5,0
1999-11-15 18:00:00,11.9,1,220,240,0,16.25,32.5,34.5,19,10,38,2.6,9.6
1999-11-15 15:00:00,11.9,1,90,290,0,10.5,31.5,34.5,19,10,46,1.2,5.7
1999-11-15 12:00:00,,,,100,0,2.75,26.5,,,,62,1.8,0
1999-11-15 09:00:00,11.4,1,130,40,0,0,21.5,34.5,18.5,10,75,1.6,4.4
1999-11-15 06:00:00,11.6,0,80,60,0,0,19.5,34.5,18.5,10,77,2,3.1
1999-11-15 03:00:00,11.7,0,90,130,0,22.5,23.5,34.5,18.5,10,63,0.9,5.8
1999-11-15 00:00:00,,,,90,0,22.5,27,,,,54,4.1,0
1999-11-14 21:00:00,11.8,0,130,80,0,22.5,30.5,33.5,18.5,10,37,0.9,4.3
1999-11-14 18:00:00,11.9,1,40,70,0,20,32,33.5,18.5,10,35,2.4,12
1999-11-14 15:00:00,,,,110,0,13.25,30.5,,,,42,1.6,0
1999-11-14 12:00:00,11.8,1,110,100,0,4.25,26.5,33.5,18.5,10,57,3.9,7.2
1999-11-14 09:00:00,,,,120,0,0.25,21,,,,80,2.5,0
1999-11-14 06:00:00,,,,90,0,0,20.5,,,,74,1.2,0
1999-11-14 03:00:00,,,,90,0,27,20,,,,67,0.8,0
1999-11-14 00:00:00,11.7,0,80,80,0,27,25.5,33.5,18.5,10,54,4.4,9.7
1999-11-13 21:00:00,11.8,0,70,70,0,27,30,31.5,18.5,10,38,3.9,7
1999-11-13 18:00:00,12,1,10,60,0,24,32.5,31.5,18.5,10,29,2.6,6.5
1999-11-13 15:00:00,11.8,1,80,180,0,14,30,31.5,18.5,10,41,1.5,8.1
1999-11-13 12:00:00,11.8,1,90,80,0,4.5,25,31.5,18.5,10,59,4.7,9.6
1999-11-13 09:00:00,11.7,1,110,130,0,0,19.5,31.5,17.5,10,81,3,5.3
1999-11-13 06:00:00,11.6,0,100,130,0,0,19,31.5,17.5,10,83,2.4,6.5
1999-11-13 03:00:00,11.7,0,110,100,0,27.25,21.5,31.5,17.5,10,71,4,10.3
1999-11-13 00:00:00,,,,100,0,27.25,23.5,,,,53,4.6,0
1999-11-12 21:00:00,11.8,0,90,110,0,27.25,28,32,17.5,10,36,4.9,9.9
1999-11-12 18:00:00,12,1,70,90,0,24.5,31,32,17.5,10,29,4.8,11.1
1999-11-12 15:00:00,11.8,1,80,70,0,15,29,32,17.5,10,33,4.6,11.9
1999-11-12 12:00:00,11.7,1,90,90,0,5.5,24.5,32,17.5,10,48,4,12.1
1999-11-12 09:00:00,11.6,1,110,110,0,0.25,18.5,32,18.5,10,75,5.3,9
1999-11-12 06:00:00,,,,110,0,0,18.5,,,,78,4.4,0
1999-11-12 03:00:00,11.7,0,80,90,0,27.5,21.5,32,18.5,10,64,6.9,8.5
1999-11-12 00:00:00,11.8,0,110,120,0,27.5,23.5,32,18.5,10,53,2.4,10
1999-11-11 21:00:00,11.8,0,90,110,0,27.5,27,34,18.5,10,39,5.8,12
1999-11-11 18:00:00,12,1,110,100,0,24.25,31.5,34,18.5,10,28,7.4,14.2
1999-11-11 15:00:00,11.8,1,80,110,0,14.75,29.5,34,18.5,10,35,5.8,16.9
1999-11-11 12:00:00,11.8,1,90,100,0,5,25,34,18.5,10,49,6.6,12.6
1999-11-11 09:00:00,,,,110,0,0,20.5,,,,70,4.6,0
1999-11-11 06:00:00,11.7,0,90,120,0,0,20,34,18.5,10,78,3.3,8.2
1999-11-11 03:00:00,11.8,0,80,70,0,27.5,19,34,18.5,10,71,1.5,7.9
1999-11-11 00:00:00,11.8,0,100,90,0,27.5,24.5,34,18.5,10,52,4.8,8.9
1999-11-10 21:00:00,11.9,0,90,100,0,27.5,29.5,33,18.5,10,34,4.4,8.4
1999-11-10 18:00:00,12.1,1,110,110,0,24.25,33.5,33,18.5,10,28,4.3,8.7
1999-11-10 15:00:00,11.8,1,90,100,0,14.75,30.5,33,18.5,10,38,3.4,10.5
1999-11-10 12:00:00,11.8,1,90,90,0,5.25,25.5,33,18.5,10,55,5.5,10.6
1999-11-10 09:00:00,13.2,0,,130,0,0.25,20.5,33,18.5,25,80,2.2,0
1999-11-10 06:00:00,11.7,0,100,180,0,0,18.5,33,17.5,10,88,0.3,7.6
1999-11-10 03:00:00,11.8,0,100,100,0,27.5,21.5,33,17.5,10,70,4.9,9.9
1999-11-10 00:00:00,,,,110,0,27.5,24.5,,,,53,3.3,0
1999-11-09 21:00:00,11.9,0,90,80,0,27.5,28,33,17.5,10,41,4.9,12.1
1999-11-09 18:00:00,12.1,1,100,90,0,24.75,33,33,17.5,10,32,5.4,11.4
1999-11-09 15:00:00,11.9,1,90,90,0,15,31,33,17.5,10,37,4.9,11.3
1999-11-09 12:00:00,11.8,1,90,90,0,5.5,26,33,17.5,10,55,7.2,12.6
1999-11-09 09:00:00,,,,80,0,0.25,20.5,,,,80,5.6,0
1999-11-09 06:00:00,11.8,0,90,110,0,0,20,33,20.5,10,85,2,7.8
1999-11-09 03:00:00,11.8,0,90,100,0,24.25,22.5,33,20.5,10,75,4.7,10.8
1999-11-09 00:00:00,11.9,0,90,100,0,24.25,24.5,33,20.5,10,59,4.4,10
1999-11-08 21:00:00,11.9,0,80,100,0,24.25,28,34.5,20.5,10,46,6.6,12.6
1999-11-08 18:00:00,12.2,1,90,100,0,21.5,33,34.5,20.5,10,37,6.6,11.1
1999-11-08 15:00:00,12,1,90,80,0,13,30,34.5,20.5,10,45,4.5,10.5
